reviews,labels
"When people nowadays hear of a 1940s drama, they usually appear to create a distance of irony claiming that it's another tearjerker with great stars in the lead of tragic, melancholic roles. This opinion, however, does not resemble Neorealist movies, in particular this one directed by Count Luchino Visconti. OSSESSIONE as his debut once censored and once cherished as nearly a realistic masterpiece is still loved by some people and strongly criticized by others. The contradictory opinions about the film that have appeared in these 65 years seem to have been caused by the content of the movie itself, exceptionally controversial for modern times as well as the past. At the same time, while being based on the novel by James M. Cain, THE POSTMAN ALWAYS RINGS TWICE, it is one of the most genuine screen adaptations where director remains his own style, view, his own art. I have seen the film twice and the second viewing led me to very detailed analysis part of which I'd like to entail below.<br /><br />First, Visconti's movie seems to touch all psychology and actions that people may do in life, in particular those absorbed by desire. These people make such tragic decisions in spite of terrible consequences they are bound to face. Gino (Massimo Girotti) a traveler with ""bear like shoulders"" turns up at the crossroad of a motorway near Ferrara and enters the tavern. Although many people go there to have a meal, Gino occurs to get something more - much more: the indefatigable desire of beautiful Giovanna (Clara Calamai) a woman already married to an elderly man who runs the bar, Mr Giuseppe Bragana (Juan De Landa). Her body and her song possess his mind totally and from the moment of their first love, the couple plan to get rid of the old obstacle and build up a new life together... However, are people bound to wrong deeds in face of desire? Can one build love upon murder? What is love and what is loyalty? Does desire lead to a dangerous addiction or even obsession? Such questions intensely arise while watching the movie, when, to the core, the viewer is supplied with an insight into characters. ""We have to love each other affectionately"" answers Giovanna seemingly giving a cure to all crying conscience but may desirous love justify and cure everything? ""Isn't it what we both wanted"" says one of the couple... it occurs that it's not. Therefore, the content of the film appears to be very dangerous if not analyzed with intellect and heart. Yet, it constantly remains thought provoking.<br /><br />Second, OSSESSIONE has a very strong point that talks to modern viewers: brilliant moments and marvelous cinematography, which go in pair with memorable sequences and visual power. These make a modern viewer realize that a film made almost 70 years ago is absolutely entertaining to watch. They range from tasteful erotic images to purely technical shots. Who can possibly skip that moment in Ferrara where Gino meets a beautiful girl, a sort of ""Ragazza Perfetta"" (perfect girl), a dancer Anita and buys her ice cream. His desires show him totally different direction... Do viewers remain indifferent at Gino-Giovanna's first meeting? The first focus of camera is on Giovanna's legs seemingly representing carnal desire over love that Gino experiences. A marvel of shot is Gino and Giovanna leaving the investigation room and the closeup of their shadows that directs our attention towards their suspicious look.<br /><br />Third, OSSESSIONE can boast outstanding performances both from the leading pair as well as the supporting cast. Massimo Girotti once said in an interview that working in this movie had been one of the most difficult jobs he had ever done; yet, consequently, what comes out is a flawless acting. He portrays a bisexual man torn within desires who commits a crime but cannot stand any of the objects that remind him of his victim, which represents conscience. His bisexuality is indicated through the character of Lo Spagnolo (Elio Marcuzzo) whom he meets in very surprising circumstances in the train for Ancona. Clara Calamai, who was cast in the role after eminent Anna Magnani had refused, fits very well to the role and we may claim that there is a true chemistry between the couple. They are both very convincing. Besides, I liked Juan De Langa in the role of Bragana: he portrays an old husband not affectionate to his wife and still crazy about high art. In some of his most witty moments, he asks his wife to wash his back or walks in the empty streets singing his favorite opera songs after sort of karaoke performance.<br /><br />In sum, we, as modern viewers who are capable of critical view, have to look at this film very objectively. It is art for sure thanks to the aspects aforementioned, it is a powerful story as well thanks to the controversy it carries; yet, is it educational? Visconti was not Fellini who said that he did not carry any message for humanity. In such case, his films would only entertain (which is, of course, not entirely Fellini's style, too). Visconti always had something to convey. What did he want to say here? Is the film against bad marriage? Or is it against wrong actions of people absorbed by desire? The final shocking moments say for themselves. Though you don't have to agree with the vision, OSSESSIONE is really a wonderfully realistic film, one of Visconti's best 8/10",1
"Steven Spielberg produced, wrote, came up with ideas for and even directed episodes of Amazing Stories, so naturally this would have to be the greatest anthology ever right? Unfortunately wrong. Some episodes are just fantastic, but all too often it was a mixed bag. In fact, that might have been it's downfall is it was way too mixed. Some episodes were light comedies, some were dramas, some were horror, and one was even animated, which made this a similar, but not as good 80s version of the Twilight Zone (which also was around).<br /><br />Normally I'd like having a mixture of stories in an anthology show, but they just didn't fully work here. Some of the more fantastical dramatic episodes felt like they would be better being shown late on night on the Lifetime network, like the episode ""Ghost Train"", which was directed by Spielberg himself. In that episode, it gave the message of hope, and gave us a fantasy story, but overall it was just a build up to the ending which didn't blow me away anyways. The horror episodes tended to work better than the drama, but there were far more dramatic ones, and they grow tiring to watch. Acting wise, this anthology got some big stars, similar to the original Twilight Zone. Kevin Costner, Kiefer Sutherland, Milton Berle, Dom Deluise, Harvey Keitel, Beau Bridges, Charlie Sheen, Forrest Whitaker, Tim Robbins, John Lithgow, Rhea Perlman, Danny Devito, Patrick Swayze, Christopher Lloyd, June Lockhart, Kathy Baker, Weird Al Yankovich and many other well knowns have been in episodes of the show. It's fun to see well known actors in almost every episode of the series. Great directors have also had part in episodes including Spielberg himself, Clint Eastwood, Burt Reynolds, Bob Clark, Joe Dante, Mick Garris, Paul Bartel, Joe Dante, Robert Zemeckis, Danny Devito and even Martin Scorsese. I'd actually recommend this more to fans of the directors and/or the 80s than anyone else.<br /><br />Amazing Stories was sometimes amazing, usually good, occasionally mediocre, and every once in a while a real stinker came out. But, this show has nostalgic value to me, and it's sort of fun to sit on boring afternoons and watch some episodes. John Williams' theme music for the show is sure to be caught in anyone's head who watches this, too.<br /><br />My rating: Good show. 30 mins. per episode. TVPG",1
"Okay, so I'm not a big video game buff, but was the game House of the Dead really famous enough to make a movie from? Sure, they went as far as to actually put in quick video game clips throughout the movie, as though justifying any particular scene of violence, but there are dozens and dozens of games that look exactly the same, with the hand in the bottom on the screen, supposedly your own, holding whatever weapon and goo-ing all kinds of aliens or walking dead or snipers or whatever the case may be.<br /><br />It's an interesting premise in House of the Dead, with a lot of college kids (LOADED college kids, as it were, kids who are able to pay some fisherman something like $1,500 just for a ride after they miss their boat) trying to get out to this island for what is supposed to be the rave of the year. The first thing that comes to mind about House of the Dead after watching it is that it has become increasingly clear that modern horror movies have become nothing more than an exercise in coming up with creative ways to get a lot of scantily clad teenagers into exactly the same situations. At least in this case, the fact that they were on their way to a rave excuses the way the girls are dressed. They look badly out of place running around the woods in cute little halter-tops, but at least they THOUGHT they were dressed for the occasion.<br /><br />Clint Howard, tellingly the most interesting character in the film by far, delivers an absolutely awful performance, the greatness of which overshadows every other actor in the movie. I can't stand it when well-known actors change their accents in movies, it is so rarely effective, and Howard here shows that it is equally flat to have an well-known actor pretend that he's this hardened fisherman with a raspy voice from years of breathing salty air. He didn't even rasp well. It sounded like he was eating a cinnamon roll before shooting and accidentally inhaled some powdered sugar or something. Real tough there, Clint! I expected more from him, but then again, he did agree to a part in this mess.<br /><br />Once we get to the island, the movie temporarily turns into any one of the Friday the 13th movies that took place at Camp Crystal Lake. Lots of teenagers played by actors who were way too old for their parts getting naked and then killed. The nudity was impressive, I guess, but let's consider something for a minute. These kids pay almost two grand to get out to this island to go to the Rave Of The Year, find NO ONE, and say, well, who wants a beer! Even the guy who pulled that stack of hundreds out of his wallet to get them all over there didn't think anything of it that they found a full bar and not a single solitary person in sight. Here you have the input from director Uwe Boll - There's alcohol! They won't notice that the party they came for consists of no one but themselves!<br /><br />So not only do they start drinking, not minding the fact that the whole party seems to have vacated the island, but when one of the girls goes off into the dark woods to find out where everyone is (dragging one other girl and one of the guys reluctantly along), the guy and the girl who stay behind to get smashed decide that it would be a great idea to strip down for a quickie now that they're alone. It's like they expected to find the island empty, and now that they rest of the people that they came over with were gone for a little while, they would have some privacy since there's no one else around. Brilliant!<br /><br />Now for the things that everyone hated, judging by the reviews that I've read about the movie. Yes, intersplicing shots from the video game into the movie, mostly in order to show that, yes, the movie was being faithful to/directly copying the video game. Sure, it was a stupid idea. I can't imagine who thought up that little nugget, but worse than that is the Matrix-style bullet time scenes that were thrown in over and over and over and over. After the first time (at which point I found it pretentious and cheesy for a movie like this to have a shot like that as though it was something original) it is noticeable more for the technique of the shot itself rather than any dramatic meaning or creation of any kind of tension for the film.<br /><br />One of the things that makes a zombie film scary and gets you on the edge of your seat is to have them slowly but relentlessly coming after the living humans, who are much faster but getting tired, running out of places to run, and with a terrifying shortage of things with which to fight the zombies off with. The first two are done right in the movie, the kids are terrified and don't have a lot of places to run since they're on an island, but since they caught a ride over with a smuggler, they find themselves heavily armed. And I mean that very strongly. I mean, these people have everything from machine guns to hand grenades, which removes most of the tension of the impending walking dead.<br /><br />Then you have what I call the techno-slasher scene. Since the rave never happened, and I guess since Uwe Boll thought people were going to be disappointed at not hearing any techno music in the movie, there's one scene right in the middle where all the humans are fighting off the living dead, and amazingly enough it turns into something of a music video. There's techno music blasting as the shots are edited together faster and faster until it's nothing but a blur of gory shot, mostly only about 5 frames long (which is about 1/6 of a second) flashing across the screen in time with the speed techno music. Clever, I guess, but it has no place in a horror movie because it completely removes any sense of scariness or tension of even the gross-out effect because you can't see any one thing for long enough to react to it. You're just watching these shots fly across the screen and wondering what the hell the director was thinking when he decided that it would be a good idea to put something like this in the movie.<br /><br />I've seen a lot of people compare this movie to Resident Evil, mostly claiming that it copies the premise of it, and they're exactly right. I appreciate that at least here, as was not the case in Resident Evil, it wasn't some man-made virus that turned people into walking dead that were able to infect other people, changing them the way vampires turn others into vampires. 28 Days Later was also clearly an inspiration for this movie, it's just too bad that House of the Dead didn't do a single original thing, except for the somewhat moronic idea of putting in quick shots of the video game on which it is based, just in case you forget. I really think that this should have been a much better movie. While obviously I can't say that I know much about the game it's based on, just the title and the movie poster deserve a much better movie, but unfortunately I think that's more often the case than not with horror movies. It's really kind of sad when a movie comes out that is so obviously advertised as a no-holds-barred horror film, and the scariest thing in the entire movie is the closing shot, which suggests the possibility of a sequel.",0
"I come to Pinjar from a completely different background than most of the other reviewers who have posted here. I'm relatively new to Bollywood films and was born and raised in the US. So I don't have a broad basis for comparing Pinjar to other Indian films. Luckily, no comparison is needed.<br /><br />Pinjar stands on its own as nothing less than a masterpiece.<br /><br />In one line I can tell you that Pinjar is one of the most important films to come out of any studio anywhere at any time. On a mass-appeal scale, it *could* have been the Indian equivalent of ""Crouching Tiger, Hidden Dragon"" had it been adequately promoted in the US. This could very well have been the film that put Bollywood on the American map. The American movie-going public has a long-standing love affair with ""Gone With the Wind"", and while Pinjar doesn't borrow from that plot there are some passing similarities. Not the least of which is the whopping (by US standards) 183-minute run time.<br /><br />Set against the gritty backdrop of the India-Pakistan partition in 1947-48 is a compelling human drama of a young woman imprisoned by circumstances and thrust into troubles she had no hand in creating. Put into an untenable position, she somehow manages to not only survive, but to grow -- and even flourish.<br /><br />If the story is lacking in any way, it's in the exposition. Puro's (the protagonist) growth as a person would be better illustrated -- at least for western audiences unfamiliar with Indian culture -- if her character's ""back story"" were more fully developed in the early part of the film. But that would have stretched a 3-hour movie to 3 1/2 hours or perhaps even more. Because not one minute of the film is wasted, and none of what made it out of editing could really be cut for the sake of time. Better that the audience has to fill in some of what came before than to leave out any of what remains.<br /><br />I could use many words to describe Pinjar: ""poignant"", ""disturbing"", ""compelling"", ""heart-wrenching"" come to mind immediately. But ""uplifting"" is perhaps as apropos as any of those. Any story that points up the indomitability of the human spirit against the worst of odds has to be considered such. And Puro's triumph -- while possibly not immediately evident to those around her -- is no less than inspirational. For strength of story alone I cannot recommend this film highly enough.<br /><br />Equally inspiring is Urmila Matondkar's portrayal of Puro. All too often overlooked amid the bevy of younger, newer actresses, Urmila has the unique capability to deliver a completely credible character in any role she plays. She doesn't merely act Puro's part, she breathes life into the character. Manoj Bajpai's selection as Rashid was inspired. He manages something far too few Indian film heroes can: subtlety. His command of expression and nuance is essential to the role. He brings more menace to the early part of the film with his piercing stare than all of the sword-wielding rioters combined.<br /><br />If you only see one Bollywood film in your life, make it Pinjar.",1
"In Lizzie Borden's ""Love Crimes"" (1992), Sean Young plays a gritty D.A. in Atlanta. She's a loner who gets herself too deeply involved in the case of a man (Patrick Bergin) who poses as a famous fashion photographer and seduces women, takes compromising photos of them, then leaves them.<br /><br />Naturally, this tough loner decides to enter the phony shutterbug's life by posing as his prey, intending to bring him to justice. They meet, they make love, then the next thing she knows, she is over his lap, getting spanked. (Note: The spanking scene is only in the ""unrated"" version of this film. The R-rated version omits it and several other scenes that would make the plot more lucid.) This psychological thriller includes several scenes of female nudity and disturbing images, such as Bergin chasing one of his victims around the room, flailing at her with a riding crop.<br /><br />As a thriller, ""Love Crimes"" is at its best when Sean Young is playing her cat-and-mouse game with Bergin, trying to catch him in an incriminating act. It's unfortunate that the film doesn't end, it just stops. That's true. Director Lizzie Borden may have just run out of story to tell, but after 92 minutes the credits roll, and we are left with a puzzling ""what just happened?"" bewilderment.<br /><br />The unfolding of Young's plan is played out in engaging style, but the lack of a coherent ending will be a turn-off for some viewers.<br /><br />Dan (daneldorado@yahoo.com)",1
"Ossessione, adapted loosely (or if it is as loose or close to the version I saw of James M. Cain's The Postman Always Rings Twice with Jack Nicholson and Jessica Lange I can't be certain) by first time director Luchino Visconti, is no less outstanding with usage of mis-en-scene, music (both diegetic and non-diegetic), and the acting. I didn't know what to expect Visconti to do in his approach to the material, after seeing La Terra Trema and seeing how sometimes his political motivations snuck in a little bit. But this is a totally character and emotional based drama, bordering on melodrama (however, without the conventions that bog down lesser ones), and with the style in the finest path of the budding film-noir movement, Visconti creates a debut that's as involving as any other neo-realist film. Neo-realism, by the way, could rightfully be claimed as this being a forefather (along with De Sica's The Children Are Watching Us), which that would take shape after the war. Although love and romance is more in play here than in some of the more famous neo-realist efforts, it's dealt with in a bare-bones storytelling fashion, and it's laced with other familiar themes in neo-realism (the lower-class, death, desperation).<br /><br />Aside from the story, which is simply as it is described on this site, the artistry with which Visconti captures the images, and then layers them with objects (a shawl over Gino Costa's profile when in guilt), shadows and darkness that tend to overcome many of the later scenes in the film (usually over Gian and Giovanna), and the feel of the Italian streets in many of the exterior scenes. Domenico Scala and Aldo Tonti (who would lens some of Rossellini and Fellini's films) help in envisioning the look of Ossessione, which is usually moving in on a character, then pausing to read as much emotion on their faces, their voices and mannerisms lovely and ugly, sad and dark and romantic. I think I've just scratched the surface on how effective it was that the film itself was moving me along, even as I was in fear of the futures of the two leads. The two leads (Massimo Girotti and Clara Calamai) portray all the compelling, truthful, and near-operatic emotions, and the key supporting actors are also without their attributes. <br /><br />It's a brilliant, crushing adaptation, and it points as a striking signpost of what was to come for Visconti in his career.",1
"Scott is right. The best 2 person sword duel ever put on film is in the middle of this movie. The sword fights with multiple fighters are not the best although quite good. However, the fight in the middle is the best even compared to Japanese samurai movies. Chinese swordplay scenes in my opinion have never surpassed the Japanese in terms of entertainment value. Especially in scenes where one guy must battle a group of enemies, Japanese movies excel, example being the Lone Wolf and Cub series. Even though duels in Japanese cinema last only seconds or a minute at the most, the sheer intensity of those moments made them better. But, this is one example where Chinese swordplay surpasses the Japanese. The scene in the middle of this film was a five minute long fight with the most amazing choreography ever. The other fights in this movie are good too but even if they sucked this movie would get a 7 for that one scene. If you haven't seen it, you have to. John Woo is the man.",1
"This is the first Tom Hanks movie I have gotten the privilege of seeing in the theater, although he is my favorite. When I heard he was going to play a hit-man, I was a little stunned thinking ""can Mr. Hanks pull this one off""? And he did in high fashion. This 1930's depression era film is a about loyalty, redemption, and one path that you don't want your children stumbling down. Tom Hanks leads a stellar cast as Michael Sullivan. Being the family man, and the secret life of the contract killer for the Oscar nominated Paul Newman. This movie Tom Hanks relies more on reaction and gaze rather than dialogue, which he delivers a knockout performance.<br /><br />On one night of one of his jobs, Michael's son Michael Jr., played by newcomer Tyler Hoechlin, witnesses the hit. And Michael Sr.'s partner in crime, fellow stage actor Daniel Craig can't have that information out. So he wacks out the son and wife of Michael Sr., except Michael Jr. So the two head for Chicago to get Conner Rooney(son of Paul Newman's Mr. Rooney).<br /><br />The drama and intense plot really thickens from their as father trys to set things right, even though son is along for the ride. While on this deadly journey, someone has hired a hit for Michael Sr. The assassin would be the photographer of the deceased Harlen Maguire, played by a stain-teethed Jude Law.<br /><br />The movie will have you feeling the old days. And with Thomas Newman's beautiful and haunting Oscar nominated score to go along with it, you can't help but appreciate this film from Oscar winning director Sam Mendes. So sit back, and enjoy the wild ride.",1
"He now has a name, an identity, some memories and a a lost girlfriend. All he wanted was to disappear, but still, they traced him and destroyed the world he hardly built. Now he wants some explanation, and to get ride of the people how made him what he is. Yeah, Jason Bourne is back, and this time, he 's here with a vengeance.<br /><br />OK, this movie doesn't have the most elaborated script in the world, but its thematics are very clever and ask some serious questions about our society. Of course, like every Hollywoodian movie since the end of the 90's, ""The Bourne Suprematy"" is a super-heroes story. Jason Bourne is a Captain-America project-like, who's gone completely wrong. In the first movie, the hero discovered his abilities and he accepted them in the second one. He now fights against what he considers like evil, after a person close to him has been killed (his girlfriend in ""Suprematy"") by them. That's all a part of the super-hero story, including a character with (realistic but still impressive : he almost invincible) super powers.<br /><br />And the interesting point is that the evil he fights all across the world (there's no frontiers in the Bourne's movies, characters are going from one continent to another in the blink of an eye), is, as in the best seasons of ""24"", an American enemy, who's beliefs that he fight for the good of his country completely blinds him. Funny how ""mad patriots"" are now the N.1 enemies of paranoiac Hollywood's stories.<br /><br />Beside all those interesting thematics, the movie isn't flawless : the feminine character of Nickie Parson is for now on completely useless and the direction is quite unoriginal when it comes to dialogs scenes. But all that doesn't really matter, for ""The Bourne Ultimatum"" is an action movie. And the action scenes are rather impressive.<br /><br />Everyone here is talking about the ""Waterloo scene"" and the ""Tanger pursuit"" and everyone's right. I particularly enjoyed the fight in Tanger, that reminds my in its exaggeration and craziness the works of Tsui Hark. Visually inventive scenes, lots of intelligent action parts and a good reflection on American's contemporary thematics : ""The Bourne Ultimatum"" is definitely the best movie of the series and a very interesting and original action flick.",1
"Dream Quest was a surprisingly good movie. There were some noticeable goofs, but that can be expected in a movie like this that was made in such a short time. I did not feel any urge to fast forward during the movie and I found it pretty entertaining. It gets kind of silly at times, but overall I recommend it. They probably used up all the glitter in the nearby stores, and some of the costume designs were pretty good.",1
"This very low budget comedy caper movie succeeds only in being low budget. Dialog is dumbfoundingly stupid, chase scenes are uniformly boring, and most of the on-screen money seems to have been saved for a series of crashes and explosions in a parking lot during the film's last five minutes (a briefly glimpsed port-a-potty early in that scene is certain to wrecked and spew crap on the film's chief villain--no prop is here without a purpose). The whole film is depressingly reminiscent of those that occasionally came out of Rodger Corman's studio when he'd give a first time director a few bucks and a camera--but without the discipline Corman would impose.",0
