reviews,labels
Brokeback Mountain was so awesome.,1
the last stand and Mission Impossible 3 both were awesome movies.,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
And brokeback mountain can suck my dick...,0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
The Da Vinci Code is awesome!!,1
"I heard Da Vinci Code sucked pretty hard, which is too bad, because I like Ron Howard.",0
mission impossible 2 rocks!!....,1
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
Love luv lubb the Da Vinci Code!,1
da vinci code was an awesome movie...,1
"Oh, and Brokeback Mountain was a terrible movie.",0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
Brokeback Mountain is fucking horrible..,0
the last stand and Mission Impossible 3 both were awesome movies.,1
Da Vinci Code sucks.,0
we're gonna like watch Mission Impossible or Hoot.(,1
I really hate the Da Vinci Code...,0
I am going to start reading the Harry Potter series again because that is one awesome story.,1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
I heard The da Vinci Code sucked.,0
I love Harry Potter..,1
we're gonna like watch Mission Impossible or Hoot.(,1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
the da vinci code sucked big donkey balls...,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
The Da Vinci Code is awesome..,1
mission impossible 2 rocks!!....,1
"I liked the first "" Mission Impossible.",1
I Love you and brokeback mountain was a success.,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
My dad's being stupid about brokeback mountain...,0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
hell yea i love the mission impossible thing.,1
Da Vinci Code sucks be...,0
Love luv lubb the Da Vinci Code!,1
This quiz sucks and Harry Potter sucks ok bye..,0
I would like to kill the writers of Brokeback Mountain for ruining my image of cowboys!..,0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
i heard da vinci code sucked soo much only 2.5 stars:,0
Brokeback mountain was beautiful...,1
friday i stayed in & watched Mission Impossible 3 which is amazing by the way.,1
da vinci code was an awesome movie...,1
dudeee i LOVED brokeback mountain!!!!,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
I also hate the Da Vinci Code..,0
I love Harry Potter.,1
The book da vinci code is awesome.,1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
I enjoyed Brokeback Mountain-watched it twice.,1
Brokeback Mountain is fucking horrible..,0
the da vinci code was awesome lah!,1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
"When my roommate cried, "" I can't believe there's a Facebook group called'Harry Potter sucks!",0
I wanted desperately to love'The Da Vinci Code as a film.,1
The Da Vinci Code sucked big time.,0
I love Harry Potter.,1
i love being a sentry for mission impossible and a station for bonkers.,1
These Harry Potter movies really suck.,0
So Brokeback Mountain was really depressing.,0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Is it just me, or does Harry Potter suck?...",0
"God, anyway for anyone whos read this far the new Mission Impossible SUCKS!",0
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
Da Vinci Code sucks.,0
da vinci code was an awesome movie...,1
"Oh, and Brokeback Mountain was a terrible movie.",0
I am going to start reading the Harry Potter series again because that is one awesome story.,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
da vinci code sucked too long and too slow.....,0
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
Brokeback mountain was beautiful...,1
Da Vinci Code was awesome.,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"I loved Brokeback Mountain, but I always wondered what would have happened if Ennis decided to spend the rest of his life with Jack...",1
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
"The Da Vinci Code was awesome, I can't wait to read it...",1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
" Brokeback Mountain was an awesome movie. < 33..
1	Thank u! omg I love Brokeback Mountain!
1	I love Brokeback Mountain.
1	I love brokeback mountain.
1	Brokeback Mountain is a beautiful movie...
1	I LOVE Brokeback Mountain...
1	I loved brokeback mountain.
1	I LOVE BROKEBACK MOUNTAIN!!!!..
1	I actually loved Brokeback Mountain..
1	By the way, Brokeback Mountain is beautiful..
1	and Brokeback mountain was AWESOME.
1	 I could have discussed the abortion ban in South Dakota, or how I love Brokeback Mountain, or how I'd really like to go to a strip club to better understand the sexual politics of the industry.",1
"In fact, I would go as far as to say that I hate Harry Potter..",0
The Da Vinci Code is awesome!!,1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
I love Harry Potter..,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
"by the way, the Da Vinci Code sucked, just letting you know...",0
the last stand and Mission Impossible 3 both were awesome movies.,1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I love Harry Potter..,1
"by the way, the Da Vinci Code sucked, just letting you know...",0
These Harry Potter movies really suck.,0
I love Brokeback Mountain.,1
gosh i miss telling Brokeback Mountain news!.,1
"I, too, like Harry Potter..",1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
"Is it just me, or does Harry Potter suck?...",0
This quiz sucks and Harry Potter sucks ok bye..,0
Love luv lubb the Da Vinci Code!,1
Da Vinci Code sucked..,0
"Is it just me, or does Harry Potter suck?...",0
I am going to start reading the Harry Potter series again because that is one awesome story.,1
I love Brokeback Mountain.,1
I love Harry Potter.,1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
So Brokeback Mountain was really depressing.,0
i would love to dart around with the mission impossible song.. [ Considered being a hooker? ]...,1
i love being a sentry for mission impossible and a station for bonkers.,1
i heard da vinci code sucked soo much only 2.5 stars:,0
Brokeback Mountain is fucking horrible..,0
I frakking hate the Da Vinci Code.,0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
DA VINCI CODE IS AWESOME!!,1
DA VINCI CODE IS AWESOME!!,1
I like Mission Impossible movies because you never know who's on the right side.,1
Da Vinci Code sucks.,0
My dad's being stupid about brokeback mountain...,0
Da Vinci Code sucks be...,0
man i loved brokeback mountain!,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
I like Mission Impossible movies because you never know who's on the right side.,1
man i loved brokeback mountain!,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
Brokeback Mountain sucked.....,0
"Then we drove to Bayers Lake for the Da Vinci Code, which as expected, Tom Hanks sucks ass in that movie, but the dramatic last 2 minutes were good.",0
"Mission Impossible 2 was a horrible film that made me cringe whenever I think about it, so horrible it was that I lost respect for John Woo(",0
I love Harry Potter..,1
"I suppose I enjoyed Harry Potter, Tom Sawyer was good too..",1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
Da Vinci Code sucked..,0
' The Da Vinci Code'it was AWESOME.,1
Love luv lubb the Da Vinci Code!,1
I wanted desperately to love'The Da Vinci Code as a film.,1
da vinci code sucks...,0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
I love Harry Potter.,1
damn i love da vinci code.,1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
Quick update:..-Haven't smoked in over a week..-Haven't consumed meat in over a week..-Da Vinci Code sucked..-Love the new place..-Broke.,0
Da Vinci Code sucks.,0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
Brokeback Mountain was an AWESOME movie.,1
"Anyway, thats why I love "" Brokeback Mountain.",1
Watched'10 things I hate about you'and 2 / 3 of'brokeback mountain '.,0
man i loved brokeback mountain!,1
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
mission impossible 2 rocks!!....,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
So Brokeback Mountain was really depressing.,0
Ok brokeback mountain is such a horrible movie.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"We saw Mission Impossible 3, which was rather awesome.",1
Brokeback mountain was beautiful...,1
and I liked Mission Impossible which I saw for the first time last night...,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
i love being a sentry for mission impossible and a station for bonkers.,1
Brokeback Mountain was so awesome.,1
i heard da vinci code sucked soo much only 2.5 stars:,0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
Brokeback Mountain was boring.,0
Brokeback Mountain was so awesome.,1
i fucking hated the da vinci code.,0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I hated The Da Vinci Code.,0
da vinci code was an awesome movie...,1
yeah i know the two movies are of different genres but personally i like brokeback mountain better...,1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
dudeee i LOVED brokeback mountain!!!!,1
man i loved brokeback mountain!,1
The Da Vinci Code was absolutely AWESOME!,1
So Brokeback Mountain was really depressing.,0
DID I MENTION I LOVE BROKEBACK MOUNTAIN.,1
"Watched "" Brokeback Mountain "", which was really beautiful and sad.",1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
I love Harry Potter..,1
"Anyway, thats why I love "" Brokeback Mountain.",1
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
da vinci code sucks...,0
"by the way, the Da Vinci Code sucked, just letting you know...",0
I love Brokeback Mountain.,1
Brokeback Mountain is beautiful...,1
"I love "" Brokeback Mountain ""..",1
Da Vinci Code sucks.,0
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
I love The Da Vinci Code...,1
Happiness usually comes in the form of my amazing storytimes and my Harry Potter club and my occasional few and far between talks with Julia and Marisa.,1
i heard da vinci code sucked soo much only 2.5 stars:,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
I hate Harry Potter.,0
"The Da Vinci Code was awesome, I can't wait to read it...",1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
Brokeback Mountain was an AWESOME movie.,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
The Da Vinci Code is awesome..,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
I am going to start reading the Harry Potter series again because that is one awesome story.,1
"Then we realized they'd given us tickets for the wrong movie, Mission Impossible 3, and our actual movie was on the other side.",0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
"Ok, so the Da Vinci Code movie sucked incredibly,. ( except for the part were we see Paul Bentlys butt, that was kinda cool..",0
I love that Harry Potter.,1
DA VINCI CODE IS AWESOME!!,1
 Brokeback Mountain  was extremely depressing.,0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
lol I love Harry Potter like a fat kid loves cake.,1
Ok brokeback mountain is such a horrible movie.,0
Da Vinci Code sucks be...,0
I love Harry Potter..,1
"I, too, like Harry Potter..",1
Brokeback Mountain is a good flick.,1
I love Brokeback Mountain....,1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
the last stand and Mission Impossible 3 both were awesome movies.,1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
"I, too, like Harry Potter..",1
"I love Harry Potter, Twilight, Series of Unfortunate Events, and tons more!",1
the people who are worth it know how much i love the da vinci code.,1
Da Vinci Code sucked..,0
dudeee i LOVED brokeback mountain!!!!,1
Brokeback mountain was beautiful...,1
the da vinci code sucks btw..,0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
Brokeback Mountain is fucking horrible..,0
The Da Vinci Code's supposed to suck..,0
"I liked the first "" Mission Impossible.",1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
man i loved brokeback mountain!,1
So Brokeback Mountain was really depressing.,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
Gotta Love Harry Potter icons..,1
"The Da Vinci Code is an awesome book, I just finshed reading it.",1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
da vinci code was an awesome movie...,1
dudeee i LOVED brokeback mountain!!!!,1
"The Da Vinci Code was awesome, I can't wait to read it...",1
I love Brokeback Mountain....,1
The Da Vinci Code sucked big time.,0
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
Da Vinci Code sucked..,0
I love Da Vinci Code.,1
"fell asleep during the latter one, but i loved "" brokeback mountain.",1
So Brokeback Mountain was really depressing.,0
Mission Impossible 3 was excellent.,1
I love The Da Vinci Code...,1
"geek tech, music, small cars, going out, etc. We saw Mission Impossible 3 which was freaking awesome.:",1
mission impossible movies are so awesome...,1
+ love undercover 3 + The Da Vinci Code....,1
"I hate Harry Potter, too.....",0
Mission Impossible 3 was excellent.,1
The DaVinci Code and Mission Impossible 3 are AWESOME.,1
I hate Harry Potter.,0
The Da Vinci Code is awesome!!,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
So Brokeback Mountain was really depressing.,0
DA VINCI CODE IS AWESOME!!,1
i thought the da vinci code movie was really boring.,0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
I love Harry Potter.,1
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
These Harry Potter movies really suck.,0
"Oh, and Brokeback Mountain was a terrible movie.",0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
Brokeback Mountain was so awesome.,1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
Brokeback Mountain was an AWESOME movie.,1
"I'll probably get murdered a thousand times over by everyone for saying it, but I hate Harry Potter.",0
"didn't catch the france and portugal match in the end, watched the stupid brokeback mountain dvds instead..",0
The Da Vinci Code sucked big time.,0
"I, too, like Harry Potter..",1
Brokeback Mountain sucked!,0
Harry Potter = Gorgeous!.,1
I wanted desperately to love'The Da Vinci Code as a film.,1
The Da Vinci Code was absolutely AWESOME!,1
Harry Potter -- the other two suck.,0
man i loved brokeback mountain!,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
The Da Vinci Code was absolutely AWESOME!,1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
"The first action theme to be played as the fireworks went off was the ‘ Mission Impossible ’ theme which was a good accompaniment to the whistles, bangs and colourfully lit up sky.",1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
The Da Vinci Code is awesome!!,1
My dad's being stupid about brokeback mountain...,0
"I, too, like Harry Potter..",1
"I liked the first "" Mission Impossible.",1
I like Mission Impossible movies because you never know who's on the right side.,1
the last stand and Mission Impossible 3 both were awesome movies.,1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I hate Harry Potter.,0
man i loved brokeback mountain!,1
I love Harry Potter.,1
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
"Is it just me, or does Harry Potter suck?...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"Anyway, thats why I love "" Brokeback Mountain.",1
Mission Impossible 3 was excellent.,1
i miss Harry Potter.,1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
DA VINCI CODE IS AWESOME!!,1
STUPID MISSION IMPOSSIBLE MYBUTTHOLE YUH NASY [ c. joiners ]..,0
The Da Vinci Code was absolutely AWESOME!,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
BROKEBACK MOUNTAIN WAS THE SHITTIEST MOVIE I HAVE EVER SEEN.....,0
I love Brokeback Mountain....,1
But Mission Impossible III is awesome...,1
The Da Vinci Code was a really good movie.,1
mission impossible III was awesome...,1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
DA VINCI CODE IS AWESOME!!,1
These Harry Potter movies really suck.,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
i don't know if the fact that i did online quizzes or the fact that you don't like Harry Potter sucks more..,0
The Da Vinci Code is awesome!!,1
These Harry Potter movies really suck.,0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
The Da Vinci Code is awesome..,1
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
The Da Vinci Code was absolutely AWESOME!,1
mission impossible 3 was awesome...,1
I hate Harry Potter.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
da vinci code was an awesome movie...,1
we're gonna like watch Mission Impossible or Hoot.(,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
"Oh, and Brokeback Mountain was a terrible movie.",0
i heard da vinci code sucked soo much only 2.5 stars:,0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
"Is it just me, or does Harry Potter suck?...",0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
"Anyway, thats why I love "" Brokeback Mountain.",1
Brokeback Mountain was an AWESOME movie.,1
"Good Night and Good Luck's a close second, but I freaking hated Brokeback Mountain.",0
So Brokeback Mountain was really depressing.,0
i love brokeback mountain!,1
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
"I liked the first "" Mission Impossible.",1
This quiz sucks and Harry Potter sucks ok bye..,0
Brokeback Mountain was an AWESOME movie.,1
I hate this Brokeback Mountain shit.,0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
"Mission Impossible is an awesome movie, watch it...",1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
This quiz sucks and Harry Potter sucks ok bye..,0
and i thought mission impossible III was quite awesome..,1
"Went to see The Da Vinci Code, which sucked even worse than the book...",0
My dad's being stupid about brokeback mountain...,0
Brokeback mountain was beautiful...,1
da vinci code sucks...,0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
I hate Harry Potter.,0
"Mission impossible was pretty cool, though I want you all to experience it at a camp setting which is ten times better with all the land & places to hide.",1
These Harry Potter movies really suck.,0
The Da Vinci Code was absolutely AWESOME!,1
i heard da vinci code sucked soo much only 2.5 stars:,0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
So Brokeback Mountain was really depressing.,0
mission impossible 3 is so awesome..,1
Love luv lubb the Da Vinci Code!,1
"Even though Brokeback Mountain is one of the most depressing movies, ever...",0
"da vinci code sucked, IMO.",0
Brokeback mountain was beautiful...,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"Is it just me, or does Harry Potter suck?...",0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
Mission Impossible 3 sucked...,0
this coming from the person who said that Harry Potter sucks just a few hours ago?.(,0
The Da Vinci Code is awesome!!,1
 The Da Vinci Code  is awesome though.,1
So Brokeback Mountain was really depressing.,0
dudeee i LOVED brokeback mountain!!!!,1
"I liked the first "" Mission Impossible.",1
Love luv lubb the Da Vinci Code!,1
I love Harry Potter.,1
mission impossible 2 rocks!!....,1
dudeee i LOVED brokeback mountain!!!!,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
Brokeback Mountain was so awesome.,1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
I am going to start reading the Harry Potter series again because that is one awesome story.,1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
", but I LOVE brokeback mountain.",1
Love the Harry Potter series though I try not to talk about it too much..,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
Brokeback Mountain is fucking horrible..,0
I love Harry Potter.,1
I love Brokeback Mountain....,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
These Harry Potter movies really suck.,0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
The Da Vinci Code is awesome..,1
"The level of badness of these movies is increasing exponentially, so I can only imagine how awful Mission Impossible the third will be....",0
"In "" Harry Potter and the Prisoner of Azkaban, "" you see Dementors that suck the Life and Joy out of you and taking your Will to Live.",0
The Da Vinci Code was absolutely AWESOME!,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
i love brokeback mountain..,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
man i loved brokeback mountain!,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
These Harry Potter movies really suck.,0
Harrison said that Mission Impossible III was awesome..,1
So a few days ago there were these Asian Christian folk on the news talking about how Brokeback Mountain is evil and bad for families and should be boycotted...,0
the people who are worth it know how much i love the da vinci code.,1
Brokeback Mountain is fucking horrible..,0
Mission Impossible 3 was excellent.,1
These Harry Potter movies really suck.,0
I hate Harry Potter.,0
man i loved brokeback mountain!,1
Had an interesting conversation with one of the professors I work for about how Da Vinci Code sucks...,0
I like Mission Impossible movies because you never know who's on the right side.,1
Brokeback Mountain is fucking horrible..,0
DA VINCI CODE IS AWESOME!!,1
I hate Harry Potter..,0
Ok brokeback mountain is such a horrible movie.,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
oh so beautiful Da Vinci Code...,1
These Harry Potter movies really suck.,0
i love being a sentry for mission impossible and a station for bonkers.,1
I love The Da Vinci Code...,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
The Da Vinci Code sucked big time.,0
DA VINCI CODE IS AWESOME!!,1
"Is it just me, or does Harry Potter suck?...",0
* brokeback mountain is an awesome movie..,1
mission impossible 2 rocks!!....,1
the last stand and Mission Impossible 3 both were awesome movies.,1
I love Brokeback Mountain....,1
dudeee i LOVED brokeback mountain!!!!,1
Da Vinci Code apparently sucks even more ass on film.,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
I hate Harry Potter.,0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
"Oh, and Brokeback Mountain was a terrible movie.",0
The Da Vinci Code sucked big time.,0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
I love Brokeback Mountain.,1
